id,default,idade,sexo,dependentes,escolaridade,estado_civil,salario_anual,tipo_cartao,meses_de_relacionamento,qtd_produtos,iteracoes_12m,meses_inativo_12m,limite_credito,valor_transacoes_12m,qtd_transacoes_12m
717371583,1,56,F,2,sem educacao formal,solteiro,menos que $40K,blue,36,1,5,3,"1.883,22","1.954,95",45
715579233,0,44,F,3,doutorado,solteiro,$40K - $60K,blue,40,4,3,1,"3.659,11","4.861,42",74
781930233,0,47,F,2,ensino medio,casado,menos que $40K,blue,37,6,1,1,"2.946,40","4.717,50",70
716825808,0,45,F,3,sem educacao formal,divorciado,menos que $40K,blue,36,5,0,1,"2.697,94","4.063,27",75
788418933,0,35,F,2,mestrado,casado,$40K - $60K,blue,27,5,3,2,"1.613,25","5.000,36",85
788898933,0,42,F,4,graduacao,casado,menos que $40K,blue,27,6,1,2,"2.043,77","5.198,31",77
712163433,1,47,M,3,sem educacao formal,casado,$40K - $60K,blue,29,1,4,2,"1.684,11","2.164,83",36
820868508,0,47,M,2,graduacao,casado,$40K - $60K,blue,43,3,1,4,"7.106,11","5.192,49",75
789240258,0,50,F,2,sem educacao formal,solteiro,$40K - $60K,blue,35,4,1,3,"2.784,57","4.904,43",81
716951658,0,51,F,3,ensino medio,solteiro,$40K - $60K,blue,38,5,1,3,"5.536,87","4.281,17",82
718932633,0,45,F,3,graduacao,casado,menos que $40K,blue,35,3,2,2,"1.717,88","4.301,64",64
715306983,1,42,M,5,ensino medio,casado,$60K - $80K,blue,36,1,3,2,"1.866,29","2.833,26",42
789637308,1,45,F,2,graduacao,divorciado,$40K - $60K,blue,39,4,4,3,"3.076,83","2.580,89",50
717247383,0,48,M,4,mestrado,solteiro,$40K - $60K,blue,36,5,3,2,"7.514,19","4.789,54",69
714842208,0,52,F,2,mestrado,casado,$40K - $60K,blue,36,6,2,4,"2.804,46","4.357,76",69
794172033,1,58,F,1,doutorado,divorciado,menos que $40K,blue,52,4,3,1,"1.817,71","2.347,32",45
713592408,0,43,F,3,ensino medio,casado,menos que $40K,blue,28,3,2,3,"2.590,41","3.391,79",66
709314408,0,39,F,2,graduacao,solteiro,$40K - $60K,blue,29,5,1,3,"4.938,32","4.516,74",82
715957233,0,53,M,3,graduacao,solteiro,$60K - $80K,blue,36,5,1,1,"19.940,34","4.694,84",75
719632683,0,40,M,3,mestrado,solteiro,$40K - $60K,blue,30,6,3,3,"2.583,83","4.500,03",83
708136908,0,62,F,0,mestrado,solteiro,menos que $40K,blue,53,5,2,2,"2.616,09","4.655,46",68
714520233,1,59,F,0,mestrado,casado,menos que $40K,blue,36,2,2,3,"1.708,42","1.992,07",38
767058183,0,53,F,1,mestrado,divorciado,menos que $40K,blue,46,5,3,4,"3.424,30","4.485,57",61
770800683,0,48,F,3,doutorado,casado,menos que $40K,blue,35,3,3,3,"2.640,13","4.956,35",72
717725433,1,54,F,2,mestrado,casado,$40K - $60K,blue,44,3,2,4,"1.606,00","2.258,33",37
720600858,0,41,M,4,mestrado,casado,$60K - $80K,blue,26,5,2,2,"5.633,81","3.695,41",75
717797658,0,57,F,2,mestrado,casado,menos que $40K,blue,45,6,2,2,"1.438,30","4.970,80",87
779458383,0,50,F,3,ensino medio,casado,menos que $40K,blue,32,6,3,2,"2.590,78","4.248,24",73
713948808,0,55,M,3,ensino medio,solteiro,$60K - $80K,blue,47,3,2,2,"1.602,55","4.873,21",97
710456658,0,50,F,4,mestrado,casado,menos que $40K,blue,31,4,1,2,"2.080,85","5.130,90",82
713546883,0,47,M,2,mestrado,divorciado,$60K - $80K,blue,29,5,3,2,"4.786,93","5.039,33",76
711447783,0,53,F,2,mestrado,solteiro,menos que $40K,blue,38,4,3,2,"2.375,40","5.000,53",76
718020408,0,60,F,1,mestrado,casado,menos que $40K,blue,36,3,3,4,"1.977,56","4.393,72",72
719475633,0,42,M,3,doutorado,casado,$80K - $120K,blue,30,6,3,2,"13.908,10","4.319,50",81
719654283,0,52,F,2,mestrado,casado,$40K - $60K,silver,42,3,2,3,"19.220,18","4.642,24",81
720114633,0,44,F,5,ensino medio,solteiro,menos que $40K,blue,30,3,1,3,"2.709,12","5.056,46",89
816315558,0,38,M,1,ensino medio,solteiro,$60K - $80K,blue,33,5,1,4,"1.503,40","4.439,51",77
712567083,0,51,M,1,ensino medio,casado,$80K - $120K,blue,36,5,2,2,"9.186,35","4.986,96",88
711302883,0,50,F,0,mestrado,solteiro,menos que $40K,blue,46,3,2,2,"2.165,88","4.194,53",72
718641483,0,53,F,3,mestrado,casado,menos que $40K,blue,42,3,1,1,"2.404,43","4.519,88",72
710690733,1,47,F,3,mestrado,casado,menos que $40K,blue,35,4,2,3,"1.666,02","2.816,15",38
718441308,0,41,M,2,mestrado,solteiro,$60K - $80K,blue,31,3,3,1,"8.228,49","4.933,61",68
772243833,0,54,F,0,doutorado,solteiro,menos que $40K,blue,43,4,3,1,"3.186,74","4.077,98",75
711992133,0,53,F,1,sem educacao formal,casado,menos que $40K,blue,41,4,2,2,"2.596,83","4.801,96",72
779084208,1,43,F,3,ensino medio,divorciado,menos que $40K,blue,24,4,2,2,"1.662,57","2.326,75",31
715304958,1,42,F,3,mestrado,solteiro,menos que $40K,blue,27,6,2,2,"2.053,06","3.053,63",50
709836258,0,45,F,4,mestrado,casado,menos que $40K,blue,41,5,2,1,"1.927,80","5.127,08",81
715950483,1,39,F,1,sem educacao formal,casado,$40K - $60K,blue,27,3,3,3,"2.821,62","2.397,10",35
798281808,0,48,M,4,ensino medio,casado,$60K - $80K,blue,42,5,3,4,"3.879,64","5.158,37",79
711919608,1,42,F,3,mestrado,casado,menos que $40K,blue,36,4,2,3,"2.031,13","2.702,33",32
709993158,0,46,F,2,mestrado,casado,menos que $40K,blue,31,5,0,2,"2.330,61","3.917,27",71
767815233,0,46,F,3,graduacao,casado,menos que $40K,blue,40,6,2,4,"1.438,11","4.283,17",88
717624708,1,59,M,2,ensino medio,divorciado,menos que $40K,blue,51,6,3,5,"1.438,42","2.589,65",49
720015183,0,60,M,1,mestrado,casado,$120K +,blue,46,6,1,3,"5.130,93","4.601,22",88
713736333,1,41,F,3,sem educacao formal,casado,$40K - $60K,blue,36,1,4,3,"3.606,95","1.829,45",41
717836733,0,49,F,1,mestrado,casado,menos que $40K,blue,36,6,1,2,"5.153,50","4.274,49",81
712619808,0,47,F,3,graduacao,solteiro,menos que $40K,blue,36,3,1,2,"2.500,46","4.265,29",87
712221408,0,42,M,4,mestrado,solteiro,$40K - $60K,blue,33,5,2,3,"2.654,13","4.767,33",82
714213708,1,35,F,3,graduacao,solteiro,menos que $40K,blue,25,4,2,3,"3.611,43","2.178,97",45
772323033,0,44,F,4,mestrado,solteiro,menos que $40K,blue,33,3,2,2,"4.606,85","4.363,95",78
718848183,0,50,M,2,doutorado,casado,$80K - $120K,blue,42,6,1,1,"9.873,26","4.613,94",82
719034183,0,46,F,3,mestrado,solteiro,menos que $40K,blue,38,5,3,1,"1.555,86","5.490,66",86
720142308,1,52,F,2,mestrado,casado,menos que $40K,blue,36,5,4,3,"2.160,64","2.360,81",56
718816158,0,44,F,3,ensino medio,solteiro,menos que $40K,blue,33,3,3,3,"5.362,10","3.851,51",87
818993508,0,52,F,3,mestrado,casado,menos que $40K,blue,47,4,2,4,"2.577,83","5.021,40",75
715672458,0,47,M,5,mestrado,solteiro,$60K - $80K,blue,36,6,2,3,"2.721,83","4.557,38",71
789820308,0,50,F,3,mestrado,casado,menos que $40K,blue,40,3,2,2,"2.925,77","3.913,29",47
710785383,1,49,F,2,mestrado,casado,menos que $40K,blue,39,3,1,3,"2.212,26","2.394,77",55
712837233,0,46,M,2,ensino medio,solteiro,$120K +,blue,36,3,3,1,"13.001,36","3.671,97",55
713597658,1,36,F,3,sem educacao formal,solteiro,menos que $40K,blue,22,3,1,3,"2.784,71","2.021,49",57
713953383,1,50,M,1,doutorado,solteiro,$60K - $80K,blue,36,4,2,3,"2.317,26","2.214,74",41
716510658,1,50,F,0,doutorado,solteiro,menos que $40K,blue,38,4,3,3,"2.595,57","2.526,96",41
708125733,0,46,F,2,graduacao,divorciado,menos que $40K,blue,36,4,1,3,"1.438,36","4.311,17",77
716484333,0,46,F,2,mestrado,casado,menos que $40K,blue,40,6,2,1,"1.696,92","4.410,18",84
719740008,1,51,F,4,ensino medio,casado,menos que $40K,blue,41,3,4,3,"2.791,75","2.584,56",49
717087858,0,51,F,1,mestrado,solteiro,$40K - $60K,blue,36,3,1,3,"2.146,44","4.253,71",74
711605208,1,61,M,0,sem educacao formal,casado,$80K - $120K,blue,43,3,5,3,"1.438,18","1.958,67",47
792300858,0,44,F,3,mestrado,divorciado,$40K - $60K,blue,38,3,2,2,"4.269,80","4.178,83",75
766550808,0,45,F,3,mestrado,casado,$40K - $60K,blue,38,3,1,6,"4.195,01","4.430,98",72
718941183,0,48,F,1,graduacao,casado,menos que $40K,blue,38,5,2,2,"1.832,13","4.376,72",87
708516558,0,37,F,2,ensino medio,casado,menos que $40K,blue,36,3,1,2,"2.588,20","4.159,26",83
771230508,0,46,F,4,graduacao,casado,$40K - $60K,blue,33,4,1,1,"2.423,98","4.717,73",80
710978058,0,50,F,0,sem educacao formal,solteiro,$40K - $60K,blue,41,6,3,2,"7.507,71","4.651,47",71
713405133,0,51,M,2,graduacao,casado,$120K +,blue,43,5,3,2,"5.232,84","4.976,97",93
789472833,0,42,F,2,graduacao,divorciado,menos que $40K,blue,33,3,1,3,"2.283,93","4.377,48",64
711099408,0,35,F,4,ensino medio,solteiro,menos que $40K,blue,25,5,3,2,"2.684,94","4.657,31",76
717790233,0,37,F,2,graduacao,solteiro,$40K - $60K,blue,26,3,3,2,"1.438,37","4.730,47",80
818791833,0,42,F,3,mestrado,casado,menos que $40K,blue,37,4,1,2,"2.730,52","4.750,03",76
714408933,1,44,M,4,mestrado,solteiro,$80K - $120K,blue,36,4,2,2,"10.834,25","2.249,61",51
713661933,0,44,F,1,graduacao,casado,menos que $40K,blue,33,5,3,1,"1.522,01","4.835,65",70
818710233,0,41,F,2,mestrado,casado,$40K - $60K,blue,36,6,3,2,"2.329,82","4.382,01",70
719463708,0,47,F,1,sem educacao formal,solteiro,$40K - $60K,blue,34,5,3,1,"2.099,13","4.471,86",80
708780783,0,43,F,3,mestrado,solteiro,$40K - $60K,blue,33,4,3,3,"2.434,29","4.739,28",76
714735033,0,45,F,5,doutorado,casado,menos que $40K,blue,34,4,2,2,"1.438,07","4.376,95",84
709726158,0,40,F,4,mestrado,solteiro,menos que $40K,blue,26,5,0,3,"2.206,10","5.196,19",92
770909433,0,50,F,2,graduacao,casado,$40K - $60K,blue,37,6,1,2,"3.600,08","4.946,03",75
717278808,0,37,F,3,graduacao,casado,menos que $40K,blue,28,4,1,2,"1.788,61","3.511,93",56
712795833,1,34,F,4,mestrado,casado,menos que $40K,blue,36,2,4,2,"5.021,55","2.270,46",40
718892283,0,43,M,2,mestrado,casado,$40K - $60K,blue,34,3,1,2,"4.396,72","4.771,73",78
720294258,0,40,F,4,mestrado,solteiro,menos que $40K,blue,30,4,2,2,"2.558,16","4.635,69",82
712593933,1,40,M,3,doutorado,casado,$40K - $60K,blue,36,3,4,3,"2.313,35","2.249,66",42
711343233,0,53,F,3,sem educacao formal,casado,menos que $40K,blue,36,3,3,1,"1.438,23","4.551,61",65
712394283,0,44,F,4,mestrado,divorciado,menos que $40K,blue,30,4,2,3,"1.791,52","5.109,28",79
790021233,0,52,F,3,sem educacao formal,solteiro,menos que $40K,blue,44,3,2,3,"2.300,81","4.287,09",84
711890808,0,42,F,3,mestrado,casado,menos que $40K,blue,36,4,2,2,"2.526,84","4.267,21",72
714164808,1,42,F,4,mestrado,casado,$40K - $60K,blue,33,4,2,3,"2.918,39","2.056,88",54
789533133,0,45,M,3,ensino medio,casado,$60K - $80K,blue,37,5,2,1,"4.995,36","4.389,02",82
779523258,0,34,M,2,mestrado,casado,$40K - $60K,blue,17,6,1,2,"3.323,15","4.610,04",78
719617758,0,56,F,1,mestrado,casado,menos que $40K,blue,48,3,3,1,"2.464,30","4.610,32",76
710500983,1,43,M,2,graduacao,solteiro,$80K - $120K,blue,34,2,3,4,"4.617,86","1.779,93",35
711851583,0,50,M,2,mestrado,casado,$120K +,blue,42,6,1,2,"8.220,58","4.794,92",77
779405133,0,40,F,3,graduacao,solteiro,menos que $40K,blue,29,4,1,3,"5.716,95","4.387,28",79
711904008,1,40,M,4,ensino medio,casado,$60K - $80K,blue,36,4,5,3,"5.869,11","2.203,74",41
717666783,1,56,F,3,graduacao,solteiro,menos que $40K,blue,46,1,3,3,"2.272,64","2.354,12",49
719911458,0,49,F,5,ensino medio,casado,menos que $40K,blue,36,4,3,2,"2.598,41","4.396,34",78
787506558,0,50,M,3,mestrado,solteiro,$60K - $80K,blue,38,4,1,1,"10.762,46","4.509,30",71
719046558,0,39,M,2,mestrado,casado,$60K - $80K,blue,36,6,3,3,"1.982,11","4.313,68",62
720731808,1,52,F,3,mestrado,solteiro,menos que $40K,blue,38,2,4,3,"2.437,24","3.068,79",53
745124658,0,42,F,3,ensino medio,solteiro,menos que $40K,blue,35,5,1,2,"2.563,20","4.838,42",70
789907533,1,49,M,3,mestrado,casado,$80K - $120K,blue,40,4,3,2,"4.576,59","3.100,09",54
716466483,0,44,F,3,sem educacao formal,solteiro,$40K - $60K,blue,34,3,3,3,"2.245,55","4.624,23",87
715919283,1,39,F,4,graduacao,solteiro,$40K - $60K,blue,36,3,3,2,"1.776,23","2.201,76",31
756736008,0,45,F,2,doutorado,casado,menos que $40K,blue,38,3,3,2,"2.911,16","4.450,64",62
772857558,0,47,M,4,mestrado,casado,$60K - $80K,blue,30,4,3,2,"2.257,91","4.618,98",94
714559458,1,46,M,4,graduacao,casado,$60K - $80K,blue,36,4,1,2,"1.681,55","1.953,28",48
798011733,0,53,F,3,mestrado,casado,menos que $40K,blue,47,4,2,1,"1.562,90","4.574,56",81
712560558,0,55,F,3,graduacao,solteiro,menos que $40K,blue,42,5,1,2,"1.438,37","4.660,53",87
711391308,0,46,F,4,sem educacao formal,casado,$40K - $60K,blue,34,6,3,3,"2.168,81","4.584,29",92
717688233,0,34,F,4,ensino medio,casado,$40K - $60K,blue,28,6,0,1,"2.432,47","4.760,85",69
721093608,0,44,M,2,ensino medio,solteiro,$40K - $60K,blue,31,5,1,1,"2.197,36","4.548,57",64
712669983,0,39,M,3,mestrado,solteiro,$80K - $120K,blue,30,5,3,3,"10.009,08","4.347,06",75
712012758,0,49,F,2,sem educacao formal,casado,menos que $40K,blue,41,5,3,1,"2.189,15","4.195,08",81
821813058,0,42,M,1,ensino medio,divorciado,$80K - $120K,blue,38,4,1,2,"11.946,37","4.862,88",77
778152108,0,31,F,0,ensino medio,solteiro,menos que $40K,blue,23,4,3,2,"2.239,72","4.986,24",83
719633508,0,52,F,1,doutorado,casado,menos que $40K,blue,39,3,1,1,"1.663,04","4.875,80",86
716689383,0,39,F,2,mestrado,casado,$40K - $60K,blue,26,4,1,1,"3.649,36","3.964,28",77
713177808,0,57,F,3,graduacao,solteiro,menos que $40K,blue,51,5,0,1,"2.894,41","5.405,29",87
708897408,0,46,M,3,graduacao,solteiro,$60K - $80K,blue,36,4,3,2,"1.621,61","4.719,43",73
710855508,0,45,F,3,sem educacao formal,casado,menos que $40K,blue,33,4,1,3,"2.740,46","4.327,65",70
715303608,0,46,F,4,ensino medio,casado,menos que $40K,blue,36,5,1,2,"2.374,01","4.253,41",81
712998033,1,37,M,3,ensino medio,solteiro,$120K +,blue,36,3,2,2,"7.361,09","2.109,39",44
712843983,1,41,F,2,graduacao,divorciado,menos que $40K,blue,36,3,4,3,"1.569,23","2.288,08",45
717947508,0,47,M,3,sem educacao formal,divorciado,$80K - $120K,blue,34,5,3,1,"1.626,34","5.262,12",83
718183833,0,30,F,1,mestrado,solteiro,menos que $40K,blue,18,4,1,2,"1.438,56","4.322,10",68
771928608,0,34,M,1,sem educacao formal,solteiro,$60K - $80K,blue,23,6,1,1,"2.033,66","4.110,65",74
816761433,0,36,M,2,graduacao,solteiro,$80K - $120K,blue,31,5,3,2,"5.821,33","5.291,39",96
714245358,0,47,F,3,mestrado,divorciado,menos que $40K,blue,36,3,2,3,"2.182,96","3.935,06",77
716313858,0,53,F,3,mestrado,casado,menos que $40K,blue,36,6,0,4,"3.319,41","4.560,72",84
714868608,0,52,F,4,mestrado,casado,menos que $40K,blue,36,6,1,3,"3.021,86","4.105,76",76
717273333,0,49,M,5,graduacao,casado,$80K - $120K,blue,37,3,2,2,"29.219,43","4.575,03",84
711631158,0,52,F,2,ensino medio,solteiro,menos que $40K,blue,42,6,2,2,"1.438,09","4.664,17",77
822051858,0,26,F,0,mestrado,solteiro,menos que $40K,blue,22,3,3,1,"1.486,82","4.535,61",82
717971208,0,39,F,5,mestrado,solteiro,menos que $40K,blue,28,3,2,3,"2.077,75","3.647,96",69
718829358,0,40,F,3,sem educacao formal,divorciado,$40K - $60K,blue,32,3,2,1,"1.956,74","4.977,40",76
714144258,0,43,F,3,mestrado,casado,menos que $40K,blue,34,6,1,2,"2.725,48","4.430,14",66
709965858,0,46,M,1,ensino medio,casado,$120K +,blue,28,4,3,3,"9.880,03","4.609,76",80
779980758,0,58,M,2,ensino medio,divorciado,$60K - $80K,blue,46,6,0,2,"2.467,34","4.744,01",73
811775883,0,46,M,4,mestrado,divorciado,$60K - $80K,blue,41,4,1,2,"5.397,44","4.734,10",96
799720158,0,50,M,1,mestrado,solteiro,$80K - $120K,blue,44,3,2,3,"3.370,64","4.726,40",86
713503983,0,55,F,3,graduacao,casado,$40K - $60K,blue,36,5,3,1,"2.240,30","3.623,66",71
715910883,0,48,F,1,ensino medio,casado,menos que $40K,blue,40,5,3,4,"4.170,38","4.532,82",94
718142958,0,46,M,4,mestrado,solteiro,$60K - $80K,blue,27,3,2,3,"21.839,68","5.623,88",94
719359458,0,49,F,2,sem educacao formal,solteiro,menos que $40K,blue,42,6,2,3,"1.991,19","4.527,53",66
714869958,0,55,M,2,sem educacao formal,solteiro,$120K +,blue,36,6,3,2,"29.795,79","3.949,47",71
719834208,0,42,M,2,mestrado,casado,$60K - $80K,blue,35,6,2,1,"2.131,35","4.264,05",81
779305008,0,41,F,4,ensino medio,solteiro,menos que $40K,blue,23,3,2,2,"2.787,87","4.949,15",76
719606133,0,42,M,2,mestrado,solteiro,$60K - $80K,blue,31,3,1,2,"5.169,31","4.656,36",88
720656883,0,50,F,3,mestrado,solteiro,menos que $40K,blue,40,3,1,3,"1.848,03","4.600,66",69
709408983,0,54,M,2,ensino medio,casado,$120K +,blue,42,3,3,2,"5.256,28","5.078,23",91
778932633,0,57,F,2,mestrado,casado,menos que $40K,blue,40,5,2,3,"1.629,31","4.897,79",83
708669408,0,54,M,5,graduacao,solteiro,$60K - $80K,blue,45,6,3,1,"20.401,36","4.637,37",75
779947908,0,56,M,2,mestrado,divorciado,$120K +,blue,45,3,1,3,"3.296,80","4.327,39",66
716007708,0,48,M,2,mestrado,casado,$120K +,blue,37,3,2,1,"8.956,02","4.814,38",73
767574108,0,49,F,1,graduacao,casado,menos que $40K,blue,43,4,2,3,"1.438,10","4.094,51",64
720777558,0,46,F,4,mestrado,solteiro,menos que $40K,blue,38,6,2,2,"2.671,33","4.520,00",79
816841083,0,58,F,3,graduacao,casado,menos que $40K,blue,53,4,1,3,"2.493,47","4.867,63",90
778849908,0,59,F,1,doutorado,casado,menos que $40K,blue,40,3,1,3,"2.687,58","4.697,63",81
713381433,1,38,F,1,ensino medio,casado,menos que $40K,blue,28,3,3,3,"4.196,50","1.868,40",30
718607883,0,41,M,3,doutorado,solteiro,$80K - $120K,blue,30,4,2,2,"17.890,81","4.831,77",81
710542983,0,48,F,4,mestrado,casado,menos que $40K,blue,21,4,0,6,"1.930,25","5.033,18",87
721253508,0,40,M,3,ensino medio,casado,$80K - $120K,blue,36,6,1,3,"9.599,18","4.754,19",84
801037833,0,38,M,2,sem educacao formal,solteiro,$80K - $120K,blue,32,6,3,2,"3.192,18","4.236,85",87
708176208,0,48,F,1,mestrado,casado,$40K - $60K,blue,36,4,1,4,"7.268,13","4.199,44",80
713121408,0,38,M,3,graduacao,casado,$80K - $120K,blue,30,5,2,3,"3.976,05","4.372,19",69
794567133,0,52,F,2,ensino medio,solteiro,menos que $40K,blue,35,5,3,2,"1.954,97","4.897,92",70
772415808,0,48,F,5,doutorado,casado,$40K - $60K,blue,38,3,1,3,"2.926,92","4.219,97",78
716176683,0,46,M,4,mestrado,solteiro,$80K - $120K,blue,33,5,1,1,"2.371,12","4.460,44",78
720507108,1,42,F,3,graduacao,casado,menos que $40K,blue,28,3,2,3,"1.601,46","2.339,95",41
712829808,1,39,M,3,sem educacao formal,casado,$60K - $80K,blue,29,4,4,3,"2.187,95","2.031,15",40
712732908,0,36,M,4,mestrado,casado,$80K - $120K,blue,36,5,1,3,"2.262,02","4.116,30",84
717908208,0,43,F,3,mestrado,divorciado,menos que $40K,blue,36,6,2,1,"2.525,70","4.859,27",82
826136283,0,38,F,3,ensino medio,casado,menos que $40K,blue,34,3,2,3,"2.450,56","4.352,72",66
779302233,1,40,F,4,mestrado,solteiro,menos que $40K,blue,22,4,3,2,"1.438,84","2.502,54",45
717042333,1,53,F,2,graduacao,casado,menos que $40K,blue,44,3,3,3,"1.473,11","2.836,48",48
779122908,0,55,F,3,mestrado,solteiro,$40K - $60K,blue,37,5,2,1,"3.187,01","4.511,18",82
827712108,0,42,F,5,mestrado,casado,menos que $40K,blue,38,5,2,1,"2.346,95","4.432,74",72
769200858,0,34,F,4,mestrado,solteiro,menos que $40K,blue,28,3,3,2,"1.438,63","4.626,47",86
779114283,0,40,F,5,ensino medio,solteiro,menos que $40K,blue,22,3,2,1,"1.826,69","4.528,70",65
771061008,1,40,F,2,doutorado,casado,$40K - $60K,blue,27,4,3,2,"2.208,58","2.659,41",56
716201133,0,35,F,2,ensino medio,casado,menos que $40K,blue,36,4,1,3,"1.476,80","4.279,25",76
817968783,0,51,F,3,mestrado,solteiro,menos que $40K,blue,46,6,1,3,"2.927,68","4.670,17",70
720307683,0,43,F,4,mestrado,divorciado,menos que $40K,blue,36,3,2,2,"1.438,12","4.484,38",78
709618308,0,46,F,3,ensino medio,solteiro,$40K - $60K,silver,40,4,1,3,"16.239,61","3.838,67",48
710119233,0,37,M,1,ensino medio,casado,$120K +,blue,26,5,1,2,"11.726,26","4.186,78",63
789800358,0,45,F,3,ensino medio,casado,menos que $40K,blue,34,6,3,1,"2.647,32","4.730,14",78
712755783,0,49,F,1,mestrado,divorciado,$40K - $60K,blue,40,3,3,2,"1.438,63","3.886,83",77
779551533,0,54,F,3,doutorado,solteiro,menos que $40K,blue,39,4,3,3,"1.764,42","4.857,42",92
714405183,0,47,F,3,mestrado,casado,menos que $40K,blue,36,4,2,2,"1.776,23","4.295,04",60
801783108,0,46,M,3,graduacao,casado,$120K +,blue,40,6,3,3,"1.438,86","4.833,48",69
820648608,0,46,F,2,doutorado,casado,menos que $40K,blue,41,3,3,1,"2.552,69","4.153,09",79
787587033,0,42,F,4,mestrado,solteiro,menos que $40K,blue,32,3,2,1,"2.996,94","4.463,49",87
813967983,0,44,F,2,graduacao,casado,$40K - $60K,blue,39,4,2,1,"1.701,51","4.471,32",71
789631908,0,51,M,4,ensino medio,solteiro,$60K - $80K,blue,45,3,2,1,"3.031,27","4.690,77",85
789089958,0,57,M,2,ensino medio,solteiro,$60K - $80K,silver,45,5,3,2,"33.211,02","3.662,07",81
715847058,1,59,F,2,sem educacao formal,divorciado,menos que $40K,blue,36,3,3,3,"1.863,82","2.462,73",40
721269108,0,45,F,5,mestrado,solteiro,menos que $40K,blue,33,5,3,3,"2.288,83","4.504,19",87
767958933,0,40,M,4,graduacao,casado,$40K - $60K,silver,34,3,1,2,"15.471,06","3.993,84",77
779866458,0,40,F,5,sem educacao formal,casado,menos que $40K,blue,24,6,1,1,"2.038,36","3.513,94",67
715146558,1,34,F,2,graduacao,casado,menos que $40K,blue,36,1,2,3,"1.696,66","2.325,84",56
778606308,1,45,M,3,sem educacao formal,divorciado,$80K - $120K,blue,25,2,3,2,"6.614,59","3.016,24",51
710438358,1,42,F,1,sem educacao formal,solteiro,menos que $40K,blue,35,4,3,3,"3.241,83","2.152,66",43
718186233,0,34,F,3,sem educacao formal,solteiro,menos que $40K,blue,26,4,3,2,"3.234,23","3.989,32",71
713822208,1,42,M,2,ensino medio,solteiro,$60K - $80K,blue,33,3,3,3,"4.836,56","1.870,23",45
710466633,0,55,F,3,ensino medio,casado,menos que $40K,blue,44,5,1,1,"1.438,61","4.755,14",76
711153783,0,44,F,3,sem educacao formal,solteiro,menos que $40K,blue,36,5,1,3,"1.438,40","4.173,34",70
718230933,1,45,M,4,mestrado,solteiro,menos que $40K,blue,36,5,3,2,"1.438,62","1.253,65",29
711637458,1,44,F,3,ensino medio,solteiro,menos que $40K,blue,36,2,3,3,"2.228,48","2.523,08",45
719532108,0,40,F,5,ensino medio,casado,menos que $40K,blue,31,4,2,2,"2.813,15","4.491,76",68
757643733,0,42,F,2,doutorado,solteiro,menos que $40K,blue,35,6,2,3,"3.223,75","4.916,23",79
715122858,0,55,F,2,mestrado,casado,$40K - $60K,blue,36,5,3,3,"2.653,50","5.052,19",81
708384033,1,45,F,3,sem educacao formal,casado,menos que $40K,blue,35,3,3,3,"2.745,89","2.466,75",39
708273858,0,40,M,3,mestrado,divorciado,$120K +,blue,30,3,1,2,"34.516,50","3.734,28",80
803952408,0,52,F,3,sem educacao formal,casado,menos que $40K,blue,47,6,2,3,"2.516,51","3.987,09",77
778394358,0,46,F,2,ensino medio,divorciado,menos que $40K,blue,26,4,1,3,"1.870,89","4.347,28",88
787458783,0,49,F,4,ensino medio,casado,menos que $40K,blue,35,5,2,3,"3.038,55","4.784,02",83
720315933,0,53,F,1,sem educacao formal,solteiro,menos que $40K,blue,39,3,3,2,"1.982,18","5.136,09",76
739828308,0,55,M,3,sem educacao formal,solteiro,$120K +,blue,48,5,2,2,"3.088,36","3.906,14",68
714169908,0,53,F,0,mestrado,solteiro,menos que $40K,blue,34,5,1,2,"1.944,97","4.921,50",82
709071408,0,56,F,5,mestrado,solteiro,$40K - $60K,blue,37,4,1,2,"2.607,60","4.949,59",74
815830083,0,53,F,3,sem educacao formal,solteiro,menos que $40K,blue,48,6,1,2,"1.953,45","4.253,88",72
715281933,0,43,F,3,ensino medio,solteiro,menos que $40K,blue,36,3,2,3,"1.438,20","4.401,98",73
717446208,0,62,F,0,ensino medio,solteiro,menos que $40K,blue,36,6,1,2,"3.749,28","5.083,16",69
715236783,0,42,F,4,graduacao,divorciado,$40K - $60K,blue,36,4,2,3,"3.734,06","4.792,75",87
715321983,0,33,F,2,doutorado,casado,$40K - $60K,blue,36,4,1,2,"2.748,49","4.314,61",75
717773433,0,57,F,0,mestrado,casado,menos que $40K,blue,45,6,2,1,"2.448,78","5.464,78",98
778632933,0,49,F,3,graduacao,casado,menos que $40K,blue,29,6,2,1,"2.548,65","4.702,71",79
808527183,0,46,F,3,graduacao,casado,menos que $40K,blue,41,4,1,1,"1.489,11","4.669,93",94
807173358,0,56,F,0,doutorado,casado,menos que $40K,blue,51,4,3,2,"3.617,31","5.416,98",76
778349883,0,56,F,0,sem educacao formal,solteiro,menos que $40K,blue,36,4,1,3,"3.219,63","4.188,11",75
714668433,0,51,F,4,mestrado,solteiro,menos que $40K,blue,36,4,1,3,"2.522,20","4.122,15",67
737962608,0,48,F,4,graduacao,divorciado,menos que $40K,blue,41,4,2,3,"3.745,07","4.550,63",78
778207083,1,53,M,4,sem educacao formal,solteiro,$80K - $120K,blue,44,3,2,3,"11.561,39","2.153,73",39
